"","gene","len"
"5501","SPNCRNA.986",2.514
"5502","SPAC11E3.04c",0.958
"5503","SPAC19G12.14",2.9
"5504","SPCC4G3.03",2.174
"5505","SPNCRNA.581",1.508
"5506","SPAC22F3.04",4.796
"5507","SPBC14C8.11c",2.166
"5508","SPNCRNA.1209",0.742
"5509","SPBTRNAGLN.02",0.072
"5510","SPAC11E3.13c",2.322
"5511","SPBC1703.09",1.271
"5512","SPBC1289.13c",2.449
"5513","SPBC1105.19",0.201
"5514","SPNCRNA.385",0.576
"5515","SPNCRNA.1267",0.703
"5516","SPNCRNA.1017",1.826
"5517","SPAC31A2.11c",2.159
"5518","SPCC576.16c",1.348
"5519","SPAC31G5.18c",1.144
"5520","SPNCRNA.1642",1.044
"5521","SPBC106.19",2.278
"5522","SPBC1271.05c",2.457
"5523","SPAC6C3.05",1.408
"5524","SPCC790.03",1.662
"5525","SPCC18B5.05c",2.102
"5526","SPNCRNA.692",1.142
"5527","SPNCRNA.796",2.538
"5528","SPNCRNA.52",0.172
"5529","SPAC13F5.05",2.333
"5530","SPNCRNA.1075",0.541
"5531","SPNCRNA.443",0.442
"5532","SPAC1002.02",0.993
"5533","SPAC29A4.13",1.297
"5534","SPCC737.05",2.949
"5535","SPBC16E9.14c",1.632
"5536","SPAC3G9.15c",0.693
"5537","SPBC3E7.13c",0.999
"5538","SPBC1347.01c",3.18
"5539","SPBC19F8.07",1.26
"5540","SPCC191.03c",0.453
"5541","SPNCRNA.1561",1.557
"5542","SPNCRNA.411",1.299
"5543","SPNCRNA.1470",1.09
"5544","SPAC1687.14c",1.211
"5545","SPCC550.07",3.271
"5546","SPNCRNA.47",0.386
"5547","SPBC12C2.13c",1.996
"5548","SPNCRNA.871",1.256
"5549","SPCC10H11.02",1.042
"5550","SPBC1778.10c",2.4
"5551","SPNCRNA.1414",1.227
"5552","SPAC3H5.06c",5.281
"5553","SPAC222.06",1.231
"5554","SPNCRNA.403",0.912
"5555","SPCC1393.07c",3.172
"5556","SPNCRNA.837",1.899
"5557","SPCC364.02c",1.549
"5558","SPNCRNA.875",1.189
"5559","SPRRNA.53",0.115
"5560","SPBC215.07c",2.094
"5561","SPCC1281.08",3.935
"5562","SPNCRNA.1257",1.937
"5563","SPNCRNA.1596",0.626
"5564","SPBC1604.17c",1.555
"5565","SPCC31H12.06",2.439
"5566","SPAC12G12.09",3.007
"5567","SPAC22E12.01",2.066
"5568","SPAC7D4.03c",3.4
"5569","SPBC1773.04",2.203
"5570","SPCC594.07c",1.565
"5571","SPBC1347.06c",1.758
"5572","SPCC622.07",0.869
"5573","SPNCRNA.1479",1.621
"5574","SPCC338.13",3.001
"5575","SPBC3H7.10",0.878
"5576","SPNCRNA.124",0.351
"5577","SPNCRNA.1153",1.265
"5578","SPNCRNA.1357",2.153
"5579","SPAC27E2.05",1.508
"5580","SPCC584.12",0.348
"5581","SPBC3B9.11c",1.448
"5582","SPAC57A10.05c",3.519
"5583","SPBC1271.01c",2.637
"5584","SPBC3D6.11c",2.089
"5585","SPBC1289.14",1.528
"5586","SPAC23C11.08",0.708
"5587","SPNCRNA.1481",2.936
"5588","SPBC947.08c",1.608
"5589","SPBC1348.07",1.212
"5590","SPBC2F12.11c",1.608
"5591","SPNCRNA.192",0.652
"5592","SPAC1687.05",3.119
"5593","SPNCRNA.1133",1.91
"5594","SPNCRNA.408",0.078
"5595","SPBC2G2.15c",1.695
"5596","SPNCRNA.902",1.286
"5597","SPAPB1E7.08c",2.485
"5598","SPCC1393.10",1.06
"5599","SPNCRNA.935",3.056
"5600","SPCC4F11.05",0.364
"5601","SPAC22G7.09c",1.846
"5602","SPNCRNA.886",1.185
"5603","SPNCRNA.424",0.527
"5604","SPNCRNA.413",0.401
"5605","SPAC2E12.03c",2
"5606","SPNCRNA.1264",1.747
"5607","SPBC1685.08",1.807
"5608","SPAC22H12.01c",1.255
"5609","SPCC1259.15c",1.348
"5610","SPAC6F12.04",0.636
"5611","SPNCRNA.998",3.374
"5612","SPBC2A9.12",1.045
"5613","SPNCRNA.836",4.786
"5614","SPNCRNA.1502",0.399
"5615","SPNCRNA.28",0.594
"5616","SPNCRNA.472",1.327
"5617","SPAC1399.01c",3.157
"5618","SPAC6B12.08",2.211
"5619","SPBC1773.08c",1.368
"5620","SPATRNAPRO.01",0.072
"5621","SPBC1604.03c",1.143
"5622","SPBC1D7.05",2.457
"5623","SPBC428.03c",1.854
"5624","SPCC794.16",1.621
"5625","SPAC1F7.07c",1.763
"5626","SPBC21B10.12",0.724
"5627","SPAC23H3.12c",0.935
"5628","SPBC18H10.06c",1.316
"5629","SPBC32F12.05c",1.189
"5630","SPCC338.16",2.012
"5631","SPNCRNA.867",3.271
"5632","SPNCRNA.1404",1.04
"5633","SPCC584.15c",2.974
"5634","SPAC105.01c",3.387
"5635","SPNCRNA.1398",1.994
"5636","SPCC320.05",2.727
"5637","SPNCRNA.428",0.817
"5638","SPNCRNA.1631",0.574
"5639","SPBC29A10.09c",3.024
"5640","SPCC61.02",1.819
"5641","SPAC9G1.14",0.66
"5642","SPCC61.01c",7.022
"5643","SPNCRNA.442",0.943
"5644","SPAC17H9.03c",1.236
"5645","SPBC19C2.09",3.422
"5646","SPNCRNA.425",1.376
"5647","SPNCRNA.629",0.729
"5648","SPAPB17E12.06",2.495
"5649","SPNCRNA.1234",2.594
"5650","SPBC14C8.09c",0.893
"5651","SPNCRNA.1439",1.131
"5652","SPAC57A10.06",0.486
"5653","SPNCRNA.1162",0.918
"5654","SPAC20H4.11c",1.382
"5655","SPCC4F11.04c",2.92
"5656","SPNCRNA.587",0.606
"5657","SPNCRNA.964",1.614
"5658","SPAC17G8.15",0.444
"5659","SPNCRNA.981",1.039
"5660","SPNCRNA.967",1.96
"5661","SPAC186.01",1.498
"5662","SPATRNAVAL.01",0.072
"5663","SPBC16A3.19",1.676
"5664","SPNCRNA.1556",0.458
"5665","SPNCRNA.1455",0.663
"5666","SPNCRNA.175",0.695
"5667","SPCC1393.14",0.309
"5668","SPNCRNA.661",1.091
"5669","SPAC2E1P3.02c",2.384
"5670","SPNCRNA.23",0.204
"5671","SPBC11C11.06c",1.058
"5672","SPNCRNA.263",0.152
"5673","SPCC191.09c",0.986
"5674","SPNCRNA.1636",0.979
"5675","SPNCRNA.1171",0.85
"5676","SPNCRNA.824",1.375
"5677","SPAC3A11.10c",1.731
"5678","SPAC23G3.04",1.366
"5679","SPBC146.11c",1.566
"5680","SPCC63.03",2.555
"5681","SPNCRNA.717",0.947
"5682","SPBC1685.12c",3.028
"5683","SPAC1805.09c",1.174
"5684","SPNCRNA.1062",0.724
"5685","SPNCRNA.1480",0.851
"5686","SPNCRNA.575",1.292
"5687","SPNCRNA.1259",0.841
"5688","SPCC1020.07",1.906
"5689","SPAC1250.03",1.127
"5690","SPAC1250.07",0.363
"5691","SPNCRNA.1407",1.068
"5692","SPNCRNA.1090",1.404
"5693","SPAC23G3.05c",1.604
"5694","SPNCRNA.1019",0.515
"5695","SPCC1450.11c",4.697
"5696","SPAC644.10",0.825
"5697","SPAC22H10.10",2.027
"5698","SPBP8B7.10c",1.46
"5699","SPCC417.16",0.717
"5700","SPAC8F11.05c",0.967
"5701","SPSNORNA.49",0.148
"5702","SPAC17C9.07",2.062
"5703","SPNCRNA.1551",0.791
"5704","SPBC19F8.02",0.755
"5705","SPAC1399.03",2.088
"5706","SPNCRNA.1630",2.137
"5707","SPNCRNA.1309",1.261
"5708","SPCC645.09",0.888
"5709","SPAC5D6.02c",2.033
"5710","SPNCRNA.1107",0.506
"5711","SPAC1F3.07c",1.592
"5712","SPBC1604.20c",2.144
"5713","SPNCRNA.1072",1.316
"5714","SPNCRNA.538",1.374
"5715","SPAC1687.02",2.322
"5716","SPNCRNA.677",2.608
"5717","SPAC1486.07c",0.665
"5718","SPNCRNA.963",0.965
"5719","SPBC83.11",2.381
"5720","SPAC2G11.13",2.051
"5721","SPAC17C9.11c",1.796
"5722","SPCC285.05",2.096
"5723","SPNCRNA.1150",3.841
"5724","SPCC663.05c",1.711
"5725","SPAC29A4.17c",1.125
"5726","SPBC36.11",2.217
"5727","SPBC36.04",1.556
"5728","SPAC10F6.05c",2.28
"5729","SPNCRNA.1687",3.373
"5730","SPNCRNA.1163",1.491
"5731","SPNCRNA.478",0.929
"5732","SPAC14C4.08",1.163
"5733","SPBP19A11.07c",2.744
"5734","SPBC1105.09",1.538
"5735","SPCC1682.11c",2.253
"5736","SPBC3B8.08",0.879
"5737","SPBC428.10",3.187
"5738","SPNCRNA.874",0.532
"5739","SPNCRNA.1451",4.719
"5740","SPNCRNA.1568",0.668
"5741","SPBC19F5.01c",3.585
"5742","SPCC162.11c",1.913
"5743","SPNCRNA.1143",3.144
"5744","SPNCRNA.04",0.253
"5745","SPNCRNA.690",2.43
"5746","SPBC11C11.11c",2.05
"5747","SPAC139.04c",1.902
"5748","SPCC777.15",1.656
"5749","SPAC4D7.15",0.282
"5750","SPAC3F10.10c",2.938
"5751","SPAC22A12.13",0.974
"5752","SPNCRNA.129",0.083
"5753","SPNCRNA.1419",0.539
"5754","SPNCRNA.1082",3.24
"5755","SPAC17G8.03c",1.388
"5756","SPAPB24D3.04c",1.205
"5757","SPCC1739.06c",2.319
"5758","SPCC584.13",2.034
"5759","SPBC24C6.06",2.219
"5760","SPAC25H1.03",0.615
"5761","SPBC13E7.09",3.515
"5762","SPBTRNAGLU.05",0.072
"5763","SPAC823.03",2.303
"5764","SPNCRNA.957",1.106
"5765","SPNCRNA.1441",0.827
"5766","SPCC16A11.06c",2.462
"5767","SPAC6F6.19",0.555
"5768","SPAC1D4.11c",4.306
"5769","SPAC1527.02",1.161
"5770","SPNCRNA.503",0.278
"5771","SPCC320.09",2.277
"5772","SPBC359.02",1.771
"5773","SPNCRNA.664",0.412
"5774","SPAC23G3.08c",3.572
"5775","SPAC4F10.07c",3.239
"5776","SPNCRNA.1664",1.38
"5777","SPAC27E2.13",0.183
"5778","SPBC947.10",2.501
"5779","SPAC1610.03c",2.562
"5780","SPAC17C9.05c",1.499
"5781","SPNCRNA.641",0.623
"5782","SPAC22F8.02c",1.119
"5783","SPBC18H10.15",1.837
"5784","SPBC16G5.12c",2.565
"5785","SPNCRNA.1078",1.856
"5786","SPCC191.11",2.772
"5787","SPBC839.09c",1.054
"5788","SPNCRNA.1155",0.967
"5789","SPNCRNA.1268",0.994
"5790","SPNCRNA.1586",3.455
"5791","SPNCRNA.1051",2.206
"5792","SPNCRNA.1108",0.853
"5793","SPBC19C2.11c",1.854
"5794","SPAC14C4.10c",1.681
"5795","SPCC338.12",0.673
"5796","SPCC594.05c",1.748
"5797","SPBC16E9.01c",1.6
"5798","SPNCRNA.637",1.454
"5799","SPNCRNA.13",0.425
"5800","SPAC15A10.17",0.261
"5801","SPAC589.07c",1.808
"5802","SPAC343.15",1.822
"5803","SPNCRNA.1225",0.969
"5804","SPBC11C11.05",1.285
"5805","SPBC1604.12",2.948
"5806","SPCC285.04",0.782
"5807","SPBC428.07",2.446
"5808","SPAC22F3.07c",0.606
"5809","SPCC285.12",0.584
"5810","SPBC2A9.03",1.486
"5811","SPCC622.21",1.143
"5812","SPAC823.16c",1.821
"5813","SPBC1289.01c",2.445
"5814","SPBC1709.20",0.425
"5815","SPSNORNA.36",0.142
"5816","SPAC821.06",1.698
"5817","SPCC16A11.15c",1.034
"5818","SPNCRNA.126",0.097
"5819","SPNCRNA.880",1.509
"5820","SPNCRNA.195",0.57
"5821","SPAC25B8.15c",2.165
"5822","SPNCRNA.1125",0.675
"5823","SPAC31G5.09c",2.142
"5824","SPNCRNA.685",0.848
"5825","SPNCRNA.601",0.855
"5826","SPAC3H8.05c",3.686
"5827","SPAC1952.10c",2.309
"5828","SPNCRNA.17",0.414
"5829","SPAC4F8.06",0.929
"5830","SPBC947.01",2.773
"5831","SPNCRNA.559",1.152
"5832","SPNCRNA.858",2.09
"5833","SPNCRNA.1588",1.748
"5834","SPNCRNA.521",0.661
"5835","SPBC2A9.14",0.788
"5836","SPNCRNA.1550",1.61
"5837","SPBC19G7.08c",2.054
"5838","SPAC3G9.17",0.536
"5839","SPBP35G2.09",1.112
"5840","SPNCRNA.1524",3.088
"5841","SPNCRNA.563",0.99
"5842","SPNCRNA.557",1.515
"5843","SPCC1840.01c",0.913
"5844","SPCTRNAPHE.05",0.073
"5845","SPNCRNA.1261",0.992
"5846","SPBC713.14c",1.596
"5847","SPAC11G7.06c",3.136
"5848","SPAC1142.03c",2.49
"5849","SPCC1739.10",1.779
"5850","SPAC30D11.13",1.286
"5851","SPCC1223.09",1.472
"5852","SPNCRNA.1119",0.891
"5853","SPNCRNA.965",0.76
"5854","SPNCRNA.922",1.297
"5855","SPAPB2C8.01",3.865
"5856","SPBTRNAHIS.01",0.072
"5857","SPNCRNA.1500",1.376
"5858","SPCC330.21",0.27
"5859","SPNCRNA.267",0.392
"5860","SPBC1773.02c",1.299
"5861","SPNCRNA.627",0.979
"5862","SPNCRNA.332",1.19
"5863","SPAC4F10.05c",1.022
"5864","SPNCRNA.27",0.147
"5865","SPBC1105.08",2.331
"5866","SPNCRNA.99",0.155
"5867","SPBPB2B2.08",0.722
"5868","SPBC1289.15",4.707
"5869","SPAC2F7.08c",1.899
"5870","SPNCRNA.1344",1.269
"5871","SPAC4F10.17",0.958
"5872","SPAC3A11.08",2.881
"5873","SPNCRNA.890",2.108
"5874","SPAC6G9.05",1.229
"5875","SPBC685.05",0.812
"5876","SPBC887.07",0.625
"5877","SPBC17D1.17",0.189
"5878","SPCC622.16c",3.989
"5879","SPNCRNA.1369",1.382
"5880","SPAC4G8.13c",3.442
"5881","SPBC27B12.04c",2.704
"5882","SPNCRNA.1029",1.47
"5883","SPNCRNA.916",0.56
"5884","SPNCRNA.1515",0.874
"5885","SPCC550.02c",1.176
"5886","SPAC1D4.05c",3.475
"5887","SPATRNAVAL.03",0.082
"5888","SPNCRNA.799",1.696
"5889","SPNCRNA.648",0.939
"5890","SPAC1039.11c",3.672
"5891","SPNCRNA.573",1.446
"5892","SPAC7D4.08",1.282
"5893","SPRRNA.31",0.246
"5894","SPRRNA.33",0.167
"5895","SPAC17A5.19",0.672
"5896","SPBC902.06",1.832
"5897","SPCC1281.03c",1.315
"5898","SPBC25B2.08",1.552
"5899","SPAC13G6.15c",1.618
"5900","SPAC1805.07c",1.186
"5901","SPNCRNA.809",0.817
"5902","SPNCRNA.1221",0.219
"5903","SPNCRNA.1012",0.696
"5904","SPCC757.06",0.451
"5905","SPBC13E7.11",1.349
"5906","SPNCRNA.719",1.478
"5907","SPNCRNA.826",0.944
"5908","SPNCRNA.154",0.81
"5909","SPNCRNA.569",1.634
"5910","SPBC29A10.14",2.101
"5911","SPNCRNA.117",0.229
"5912","SPBC83.18c",1.352
"5913","SPCC1739.15",2.493
"5914","SPBC115.02c",1.922
"5915","SPAC644.06c",3.049
"5916","SPNCRNA.1666",0.502
"5917","SPNCRNA.948",0.804
"5918","SPNCRNA.888",1.326
"5919","SPNCRNA.603",0.878
"5920","SPNCRNA.1660",0.445
"5921","SPCC70.08c",0.833
"5922","SPAC30D11.02c",0.838
"5923","SPCC306.05c",1.55
"5924","SPAC22H10.13",0.511
"5925","SPNCRNA.773",2.059
"5926","SPNCRNA.1188",2.056
"5927","SPNCRNA.405",0.609
"5928","SPNCRNA.1338",2.586
"5929","SPAC12G12.16c",2.192
"5930","SPNCRNA.67",1.934
"5931","SPNCRNA.1672",0.885
"5932","SPNCRNA.675",1.91
"5933","SPAC25H1.02",1.733
"5934","SPAC22F3.12c",2.829
"5935","SPNCRNA.1312",2.622
"5936","SPAP11E10.02c",3.895
"5937","SPNCRNA.1238",1.85
"5938","SPNCRNA.1135",0.939
"5939","SPCC830.06",1.33
"5940","SPNCRNA.1219",1.076
"5941","SPBC800.14c",0.657
"5942","SPNCRNA.782",0.526
"5943","SPBC21B10.14",0.561
"5944","SPNCRNA.220",0.356
"5945","SPBTRNALEU.05",0.098
"5946","SPNCRNA.1079",1.289
"5947","SPNCRNA.1009",0.592
"5948","SPBC1289.10c",2.503
"5949","SPNCRNA.379",0.66
"5950","SPNCRNA.1003",0.863
"5951","SPAC13G6.13",0.348
"5952","SPNCRNA.718",1.517
"5953","SPNCRNA.1595",1.83
"5954","SPNCRNA.1427",1.012
"5955","SPNCRNA.784",0.488
"5956","SPAC27F1.08",2.174
"5957","SPCTRNATHR.10",0.072
"5958","SPCC576.06c",1.71
"5959","SPBC3B9.05",0.948
"5960","SPAC24C9.13c",0.541
"5961","SPNCRNA.634",2.363
"5962","SPAC17G8.11c",2.097
"5963","SPBC1778.04",1.833
"5964","SPBC21C3.11",1.543
"5965","SPCTRNASER.10",0.095
"5966","SPAC589.02c",3.809
"5967","SPNCRNA.802",1.27
"5968","SPBC685.03",1.367
"5969","SPAC11H11.04",1.699
"5970","SPBC1718.05",1.281
"5971","SPNCRNA.856",0.398
"5972","SPCC777.14",1.978
"5973","SPNCRNA.1462",1.784
"5974","SPCTRNASER.13",0.095
"5975","SPRRNA.27",0.185
"5976","SPNCRNA.803",2.687
"5977","SPAC869.04",1.233
"5978","SPNCRNA.208",0.168
"5979","SPAC8E11.03c",1.131
"5980","SPNCRNA.936",1.995
"5981","SPNCRNA.757",0.729
"5982","SPBTRNASER.05",0.082
"5983","SPNCRNA.712",2.168
"5984","SPCC1322.02",1.339
"5985","SPAC222.19",0.402
"5986","SPAC23H4.17c",1.317
"5987","SPAC27D7.09c",1.434
"5988","SPNCRNA.703",1.177
"5989","SPNCRNA.1662",2.995
"5990","SPAC19A8.01c",4.28
"5991","SPATRNAALA.03",0.072
"5992","SPNCRNA.1393",1.243
"5993","SPNCRNA.1434",1.036
"5994","SPNCRNA.1217",3.55
"5995","SPBC3B9.12",0.716
"5996","SPNCRNA.173",0.218
"5997","SPNCRNA.735",1.869
"5998","SPNCRNA.1190",1.098
"5999","SPBC14C8.01c",1.222
"6000","SPNCRNA.87",0.362
"6001","SPNCRNA.1534",0.682
"6002","SPAC1805.18",0.288
"6003","SPBC1773.15",2.104
"6004","SPNCRNA.194",0.781
"6005","SPNCRNA.611",1.769
"6006","SPNCRNA.50",0.494
"6007","SPATRNACYS.01",0.073
"6008","SPBC3D6.03c",2.352
"6009","SPNCRNA.1033",2.767
"6010","SPAPB2B4.01c",1.672
"6011","SPNCRNA.1346",0.476
"6012","SPBTRNAPRO.04",0.072
"6013","SPAC23A1.16c",1.089
"6014","SPAP27G11.16",0.315
"6015","SPNCRNA.682",0.575
"6016","SPNCRNA.1228",1.785
"6017","SPBTRNAPRO.06",0.072
"6018","SPRRNA.04",0.209
"6019","SPCC1235.17",4.046
"6020","SPNCRNA.1004",1.652
"6021","SPATRNAGLU.01",0.072
"6022","SPCC550.10",2.381
"6023","SPBC16G5.19",0.318
"6024","SPATRNAASP.02",0.071
"6025","SPNCRNA.300",0.428
"6026","SPNCRNA.1147",1.383
"6027","SPBC902.03",1.717
"6028","SPCC1020.03",1.948
"6029","SPBC428.06c",2.036
"6030","SPNCRNA.1540",0.496
"6031","SPCC330.20",0.336
"6032","SPNCRNA.1475",1.356
"6033","SPCC1450.05c",1.085
"6034","SPCC70.04c",2.005
"6035","SPNCRNA.1005",2.087
"6036","SPNCRNA.1067",0.785
"6037","SPNCRNA.1187",1.138
"6038","SPAC227.01c",1.797
"6039","SPAC630.15",2.098
"6040","SPAC3H8.09c",3.431
"6041","SPBC365.08c",1.174
"6042","SPRRNA.20",0.119
"6043","SPCC1442.17c",1.405
"6044","SPBC336.16",0.678
"6045","SPNCRNA.1156",1.013
"6046","SPBC23G7.11",0.82
"6047","SPBC557.05",2.402
"6048","SPBC106.02c",0.784
"6049","SPNCRNA.898",2.366
"6050","SPAC1F5.05c",0.972
"6051","SPBC12D12.09",1.51
"6052","SPNCRNA.1355",0.675
"6053","SPNCRNA.01",1.101
"6054","SPNCRNA.613",0.644
"6055","SPCC63.08c",2.873
"6056","SPCC285.07c",2.168
"6057","SPNCRNA.996",1.611
"6058","SPAC806.04c",2.115
"6059","SPCC895.08c",1.996
"6060","SPNCRNA.1465",1.052
"6061","SPAC13F5.04c",2.674
"6062","SPCTRNAASP.08",0.071
"6063","SPNCRNA.1046",0.906
"6064","SPNCRNA.876",2.038
"6065","SPAC1B3.21",0.21
"6066","SPCC16A11.08",2.357
"6067","SPCC1020.02",4.875
"6068","SPAC21E11.04",1.024
"6069","SPBC28F2.07",1.595
"6070","SPNCRNA.977",2.103
"6071","SPNCRNA.1211",1.48
"6072","SPBC21.02",3.129
"6073","SPNCRNA.1399",1.158
"6074","SPNCRNA.335",0.635
"6075","SPBPB8B6.06c",1.363
"6076","SPNCRNA.1604",0.591
"6077","SPAPB1A10.08",2.293
"6078","SPNCRNA.665",1.309
"6079","SPNCRNA.1058",1.486
"6080","SPAC30D11.01c",3.894
"6081","SPAC9.12c",1.562
"6082","SPAC1002.16c",2.097
"6083","SPAPYUG7.04c",1.132
"6084","SPBC20F10.10",0.746
"6085","SPATRNAARG.01",0.09
"6086","SPNCRNA.673",0.57
"6087","SPNCRNA.1350",1.42
"6088","SPCC188.05",0.811
"6089","SPAC4D7.14",0.446
"6090","SPBC19F8.06c",3.781
"6091","SPNCRNA.1204",1.258
"6092","SPNCRNA.431",0.592
"6093","SPBC660.05",1.367
"6094","SPNCRNA.1379",1.124
"6095","SPNCRNA.321",0.831
"6096","SPNCRNA.33",0.356
"6097","SPNCRNA.1120",1.335
"6098","SPBC23G7.06c",2.641
"6099","SPBC6B1.03c",1.185
"6100","SPNCRNA.1641",1.66
"6101","SPATRNALYS.04",0.083
"6102","SPNCRNA.1136",0.855
"6103","SPAPB8E5.05",0.919
"6104","SPBC365.02c",1.487
"6105","SPBTRNATYR.04",0.084
"6106","SPAC24H6.09",3.013
"6107","SPNCRNA.1302",1.232
"6108","SPAC31G5.07",0.705
"6109","SPBC32F12.17",3.198
"6110","SPCC338.18",1.22
"6111","SPNCRNA.326",0.658
"6112","SPBC651.06",0.778
"6113","SPNCRNA.177",0.412
"6114","SPAC25G10.02",1.67
"6115","SPAC343.07",1.97
"6116","SPRRNA.39",0.119
"6117","SPAC1399.04c",0.663
"6118","SPNCRNA.700",1.533
"6119","SPAC27D7.03c",4.033
"6120","SPBC17G9.13c",1.564
"6121","SPBC23G7.13c",2.352
"6122","SPCP20C8.04",0.237
"6123","SPBC1685.06",1.678
"6124","SPBC685.02",1.68
"6125","SPAC869.08",1.363
"6126","SPCP20C8.03",0.77
"6127","SPCC16C4.11",0.918
"6128","SPNCRNA.1283",1.31
"6129","SPNCRNA.896",1.878
"6130","SPNCRNA.914",1.117
"6131","SPNCRNA.765",1.174
"6132","SPNCRNA.1520",3.149
"6133","SPNCRNA.1648",2.343
"6134","SPCC1183.12",0.596
"6135","SPNCRNA.868",1.848
"6136","SPNCRNA.1326",0.465
"6137","SPCC1235.18",1.728
"6138","SPNCRNA.29",0.749
"6139","SPNCRNA.1423",0.76
"6140","SPNCRNA.139",0.886
"6141","SPNCRNA.643",0.826
"6142","SPBC16E9.08",1.068
"6143","SPCC4E9.02",2.13
"6144","SPNCRNA.526",0.135
"6145","SPNCRNA.35",0.41
"6146","SPNCRNA.273",0.105
"6147","SPNCRNA.36",0.429
"6148","SPCC18.19c",0.491
"6149","SPNCRNA.1248",0.753
"6150","SPCC1442.07c",1.184
"6151","SPCTRNAPRO.09",0.072
"6152","SPNCRNA.1237",1.021
"6153","SPBC21H7.06c",1.034
"6154","SPNCRNA.1160",1.31
"6155","SPATRNASER.02",0.082
"6156","SPBC21.07c",2.179
"6157","SPNCRNA.758",1.599
"6158","SPAC4G9.19",1.349
"6159","SPAC2G11.04",1.273
"6160","SPAC23G3.07c",1.4
"6161","SPNCRNA.662",3.179
"6162","SPCTRNAHIS.03",0.072
"6163","SPNCRNA.917",0.482
"6164","SPNCRNA.1686",1.242
"6165","SPAC15E1.10",1.09
"6166","SPAC23C11.12",0.243
"6167","SPAC186.04c",1.037
"6168","SPBCPT2R1.04c",1.415
"6169","SPNCRNA.401",0.811
"6170","SPNCRNA.816",1.302
"6171","SPAC19D5.06c",1.164
"6172","SPNCRNA.973",1.299
"6173","SPNCRNA.1165",1.262
"6174","SPAC2C4.08",0.843
"6175","SPAC25B8.20",1.047
"6176","SPNCRNA.628",1.62
"6177","SPNCRNA.145",0.842
"6178","SPNCRNA.1152",0.819
"6179","SPBC14F5.11c",2.235
"6180","SPNCRNA.144",0.39
"6181","SPNCRNA.1637",1.892
"6182","SPNCRNA.658",0.938
"6183","SPNCRNA.1294",1.646
"6184","SPAC27E2.07",2.182
"6185","SPAC4F8.08",2.048
"6186","SPNCRNA.741",0.821
"6187","SPNCRNA.1390",0.909
"6188","SPNCRNA.654",0.54
"6189","SPNCRNA.89",0.159
"6190","SPNCRNA.352",0.169
"6191","SPNCRNA.1682",2.303
"6192","SPBC36.13",0.701
"6193","SPNCRNA.657",0.937
"6194","SPNCRNA.271",0.222
"6195","SPNCRNA.650",2.125
"6196","SPNCRNA.1539",1.505
"6197","SPATRNAGLU.02",0.072
"6198","SPNCRNA.1132",3.786
"6199","SPNCRNA.578",3.373
"6200","SPNCRNA.1584",1.333
"6201","SPNCRNA.870",2.07
"6202","SPCC1223.02",1.252
"6203","SPNCRNA.504",0.689
"6204","SPATRNAVAL.04",0.083
"6205","SPRRNA.16",0.135
"6206","SPNCRNA.1251",0.806
"6207","SPCC1223.15c",0.548
"6208","SPAC1F5.09c",1.77
"6209","SPAC17A5.12",2.094
"6210","SPAC977.18",1.206
"6211","SPBTRNAGLN.04",0.072
"6212","SPNCRNA.119",0.11
"6213","SPNCRNA.216",0.716
"6214","SPBP22H7.09c",1.341
"6215","SPNCRNA.1242",0.688
"6216","SPBPB21E7.01c",1.569
"6217","SPNCRNA.1377",2.391
"6218","SPAC186.08c",1.129
"6219","SPNCRNA.869",1.008
"6220","SPNCRNA.577",3.41
"6221","SPAC1A6.07",2.359
"6222","SPAC3C7.02c",1.152
"6223","SPAC26F1.05",1.195
"6224","SPNCRNA.158",0.858
"6225","SPNCRNA.864",1.416
"6226","SPNCRNA.120",0.118
"6227","SPNCRNA.79",0.209
"6228","SPAC19D5.07",2.349
"6229","SPATRNAPHE.02",0.073
"6230","SPCC417.02",1.608
"6231","SPNCRNA.620",0.714
"6232","SPAC1039.08",1.31
"6233","SPNCRNA.275",0.648
"6234","SPNCRNA.38",0.435
"6235","SPNCRNA.1513",1.031
"6236","SPNCRNA.545",0.507
"6237","SPAC1834.13",1.131
"6238","SPNCRNA.860",1.179
"6239","SPCTRNASER.07",0.082
"6240","SPAC27D7.11c",1.643
"6241","SPNCRNA.1472",0.786
"6242","SPNCRNA.1339",0.66
"6243","SPATRNATHR.02",0.072
"6244","SPCC74.09",5.02
"6245","SPCC1682.15",3.053
"6246","SPBC8E4.12c",0.27
"6247","SPNCRNA.567",0.777
"6248","SPAC589.11",0.842
"6249","SPBC354.11c",4.066
"6250","SPNCRNA.56",1.123
"6251","SPNCRNA.265",0.1
"6252","SPNCRNA.1460",1.418
"6253","SPCTRNAGLN.05",0.072
"6254","SPNCRNA.580",1.929
"6255","SPCC794.01c",2.537
"6256","SPNCRNA.1646",0.575
"6257","SPNCRNA.638",0.783
"6258","SPNCRNA.995",1.451
"6259","SPNCRNA.1011",0.742
"6260","SPNCRNA.338",1.001
"6261","SPNCRNA.1467",2.899
"6262","SPNCRNA.1195",3.364
"6263","SPNCRNA.653",1.403
"6264","SPNCRNA.435",0.429
"6265","SPNCRNA.88",0.119
"6266","SPNCRNA.1331",2.522
"6267","SPAPB1A10.05",1.516
"6268","SPATRNATHR.04",0.072
"6269","SPNCRNA.1411",0.816
"6270","SPNCRNA.143",0.11
"6271","SPNCRNA.423",0.197
